station_appa,date,hour,CO,NO2,O3,PM10,PM2.5,SO2,geometry_appa,AQI,EAQI,station_weather,elevation,temperature,precipitation,winds_spd,winds_dir,geometry_weather,power_area_50,power_area_1000,power_area_2500,week_day
Piana Rotaliana,2013-12-21,11,,71.0,2.0,61.0,,,POINT (11.11343 46.19683),64.4,poor,T0408,204,4.225,0.0,,,POINT (11.10461227 46.18722699),0.10888130562448303,64.64203716080006,74.47057413567344,saturday
Piana Rotaliana,2013-12-21,12,,69.0,2.0,56.0,,,POINT (11.11343 46.19683),62.4,poor,T0408,204,5.075,0.0,,,POINT (11.10461227 46.18722699),0.10926385277088503,64.2240848863134,73.80984275934927,saturday
Piana Rotaliana,2013-12-21,13,,62.0,2.0,54.0,,,POINT (11.11343 46.19683),61.6,poor,T0408,204,5.225,0.0,,,POINT (11.10461227 46.18722699),0.10759925516956163,64.0213608582714,75.17260496140212,saturday
Piana Rotaliana,2013-12-21,14,,59.0,2.0,53.0,,,POINT (11.11343 46.19683),61.2,poor,T0408,204,5.7,0.0,,,POINT (11.10461227 46.18722699),0.11152811993382959,64.86366420957495,75.24592084091948,saturday
Piana Rotaliana,2013-12-21,15,,56.0,2.0,53.0,,,POINT (11.11343 46.19683),61.2,poor,T0408,204,5.625,0.0,,,POINT (11.10461227 46.18722699),0.1124379652605459,66.31228968759063,78.39842958783328,saturday
Piana Rotaliana,2013-12-21,16,,54.0,2.0,52.0,,,POINT (11.11343 46.19683),60.8,poor,T0408,204,5.325,0.0,,,POINT (11.10461227 46.18722699),0.12172249627791563,67.4538000930966,81.10989103270423,saturday
Piana Rotaliana,2013-12-21,17,,61.0,2.0,57.0,,,POINT (11.11343 46.19683),62.8,poor,T0408,204,4.675,0.0,,,POINT (11.10461227 46.18722699),0.1352047142266336,69.89564357809017,83.32953630387938,saturday
Piana Rotaliana,2013-12-21,18,,73.0,2.0,58.0,,,POINT (11.11343 46.19683),63.2,poor,T0408,204,4.175,0.0,,,POINT (11.10461227 46.18722699),0.15069271960297767,70.34366827607894,83.16372984285282,saturday
Piana Rotaliana,2013-12-21,19,,78.0,2.0,64.0,,,POINT (11.11343 46.19683),65.6,poor,T0408,204,4.525,0.0,,,POINT (11.10461227 46.18722699),0.15260545740281226,68.81789722672603,81.36432104407776,saturday
Piana Rotaliana,2013-12-21,20,,65.0,2.0,59.0,,,POINT (11.11343 46.19683),63.6,poor,T0408,204,4.7,0.0,,,POINT (11.10461227 46.18722699),0.1475703064516129,68.3396076102255,81.24256436263376,saturday
Piana Rotaliana,2013-12-21,21,,71.0,2.0,60.0,,,POINT (11.11343 46.19683),64.0,poor,T0408,204,4.475,0.0,,,POINT (11.10461227 46.18722699),0.1369933829611249,67.77322778710403,79.6496722712853,saturday
Piana Rotaliana,2013-12-21,22,,76.0,2.0,65.0,,,POINT (11.11343 46.19683),66.0,poor,T0408,204,4.15,0.0,,,POINT (11.10461227 46.18722699),0.12359388047973532,66.6872445367307,78.46623951907382,saturday
Piana Rotaliana,2013-12-21,23,,62.0,2.0,63.0,,,POINT (11.11343 46.19683),65.2,poor,T0408,204,3.9499999999999997,0.0,,,POINT (11.10461227 46.18722699),0.10904673242349049,64.29934122386773,76.20809908688831,saturday
Piana Rotaliana,2013-12-22,1,,53.0,2.0,68.0,,,POINT (11.11343 46.19683),67.2,poor,T0408,204,3.875,0.0,,,POINT (11.10461227 46.18722699),0.08295078618693134,63.83931062077079,76.10527515173402,sunday
Piana Rotaliana,2013-12-22,2,,60.0,2.0,66.0,,,POINT (11.11343 46.19683),66.4,poor,T0408,204,3.925,0.0,,,POINT (11.10461227 46.18722699),0.07686104218362283,63.27400882655487,75.31874469876054,sunday
Piana Rotaliana,2013-12-22,3,,60.0,2.0,61.0,,,POINT (11.11343 46.19683),64.4,poor,T0408,204,3.8499999999999996,0.0,,,POINT (11.10461227 46.18722699),0.07475186145574855,62.729289640720786,75.40206784906987,sunday
Piana Rotaliana,2013-12-22,4,,53.0,1.0,56.0,,,POINT (11.11343 46.19683),62.4,poor,T0408,204,3.925,0.0,,,POINT (11.10461227 46.18722699),0.07466914846980977,63.14480734896741,75.56577817152608,sunday
Piana Rotaliana,2013-12-22,5,,53.0,1.0,52.0,,,POINT (11.11343 46.19683),60.8,poor,T0408,204,4.074999999999999,0.0,,,POINT (11.10461227 46.18722699),0.07434863564929695,63.552906644728125,76.025522293812,sunday
Piana Rotaliana,2013-12-22,6,,45.0,1.0,51.0,,,POINT (11.11343 46.19683),60.4,poor,T0408,204,3.925,0.0,,,POINT (11.10461227 46.18722699),0.07749172952853597,63.195610554868544,76.23216954835021,sunday
Piana Rotaliana,2013-12-22,7,,46.0,1.0,50.0,,,POINT (11.11343 46.19683),60.0,moderate,T0408,204,3.8499999999999996,0.0,,,POINT (11.10461227 46.18722699),0.08477047063689,63.68866306043993,77.11519447228613,sunday
Piana Rotaliana,2013-12-22,8,,44.0,1.0,50.0,,,POINT (11.11343 46.19683),60.0,moderate,T0408,204,3.925,0.0,,,POINT (11.10461227 46.18722699),0.0985628622828784,64.93491235145325,79.05205102829319,sunday
Piana Rotaliana,2013-12-22,9,,41.0,1.0,50.0,,,POINT (11.11343 46.19683),60.0,moderate,T0408,204,4.0,0.0,,,POINT (11.10461227 46.18722699),0.10702026344086021,63.70305381043566,77.58481503142694,sunday
Piana Rotaliana,2013-12-22,10,,47.0,1.0,50.0,,,POINT (11.11343 46.19683),60.0,moderate,T0408,204,4.35,0.0,,,POINT (11.10461227 46.18722699),0.1152812241521919,63.170327640775966,76.72410648185408,sunday
Piana Rotaliana,2013-12-22,11,,51.0,2.0,51.0,,,POINT (11.11343 46.19683),60.4,poor,T0408,204,4.8,0.0,,,POINT (11.10461227 46.18722699),0.11247932299421011,62.12104607208544,74.97475540991822,sunday
Piana Rotaliana,2013-12-22,12,,53.0,2.0,56.0,,,POINT (11.11343 46.19683),62.4,poor,T0408,204,5.300000000000001,0.0,,,POINT (11.10461227 46.18722699),0.11770058023159637,62.63872623859365,75.84885410927936,sunday
Piana Rotaliana,2013-12-22,13,,51.0,2.0,52.0,,,POINT (11.11343 46.19683),60.8,poor,T0408,204,5.4,0.0,,,POINT (11.10461227 46.18722699),0.11347187551695616,62.28274583559552,75.33456757668812,sunday
Piana Rotaliana,2013-12-22,14,,55.0,2.0,52.0,,,POINT (11.11343 46.19683),60.8,poor,T0408,204,5.574999999999999,0.0,,,POINT (11.10461227 46.18722699),0.11350289330024814,62.04145403786677,74.63779984595206,sunday
Piana Rotaliana,2013-12-22,15,,60.0,1.0,48.0,,,POINT (11.11343 46.19683),57.33333333333333,moderate,T0408,204,5.574999999999999,0.0,,,POINT (11.10461227 46.18722699),0.11301695905707197,62.41786013073231,75.56604257945155,sunday
Piana Rotaliana,2013-12-22,16,,58.0,2.0,48.0,,,POINT (11.11343 46.19683),57.33333333333333,moderate,T0408,204,5.625,0.0,,,POINT (11.10461227 46.18722699),0.11601530066170389,62.39586249154374,75.86055841389233,sunday
Piana Rotaliana,2013-12-22,17,,65.0,1.0,49.0,,,POINT (11.11343 46.19683),58.666666666666664,moderate,T0408,204,5.425,0.0,,,POINT (11.10461227 46.18722699),0.12854632175351532,63.75878946033522,77.17790326687904,sunday
Piana Rotaliana,2013-12-22,18,,59.0,2.0,49.0,,,POINT (11.11343 46.19683),58.666666666666664,moderate,T0408,204,5.2,0.0,,,POINT (11.10461227 46.18722699),0.14118072580645163,64.52635767787648,78.1201016620011,sunday
Piana Rotaliana,2013-12-22,19,,54.0,1.0,49.0,,,POINT (11.11343 46.19683),58.666666666666664,moderate,T0408,204,4.85,0.0,,,POINT (11.10461227 46.18722699),0.1462572382133995,64.7597880953638,77.70842986889929,sunday
Piana Rotaliana,2013-12-22,20,,58.0,1.0,52.0,,,POINT (11.11343 46.19683),60.8,poor,T0408,204,4.8,0.0,,,POINT (11.10461227 46.18722699),0.14253515384615384,64.75370923573881,78.1727832127175,sunday
Piana Rotaliana,2013-12-22,21,,50.0,2.0,51.0,,,POINT (11.11343 46.19683),60.4,poor,T0408,204,4.8,0.0,,,POINT (11.10461227 46.18722699),0.14231803143093466,64.41440723088616,76.96301795106955,sunday
Piana Rotaliana,2013-12-22,22,,60.0,2.0,52.0,,,POINT (11.11343 46.19683),60.8,poor,T0408,204,4.9,0.0,,,POINT (11.10461227 46.18722699),0.12887717121588088,64.46956348424276,77.59886119353745,sunday
Piana Rotaliana,2013-12-22,23,,59.0,2.0,50.0,,,POINT (11.11343 46.19683),60.0,moderate,T0408,204,4.8,0.0,,,POINT (11.10461227 46.18722699),0.11090777460711332,64.16131752711118,76.72551421530754,sunday
Piana Rotaliana,2013-12-23,1,,54.0,1.0,58.0,,,POINT (11.11343 46.19683),63.2,poor,T0408,204,4.7,0.0,,,POINT (11.10461227 46.18722699),0.0819272158808933,61.95108934357283,74.19127345695732,monday
Piana Rotaliana,2013-12-23,2,,53.0,1.0,59.0,,,POINT (11.11343 46.19683),63.6,poor,T0408,204,4.800000000000001,0.0,,,POINT (11.10461227 46.18722699),0.07862903225806452,61.885640742475374,74.88905965550586,monday
Piana Rotaliana,2013-12-23,3,,50.0,1.0,58.0,,,POINT (11.11343 46.19683),63.2,poor,T0408,204,4.75,0.0,,,POINT (11.10461227 46.18722699),0.07579611124896608,61.81482221647461,74.38572240743302,monday
Piana Rotaliana,2013-12-23,4,,44.0,1.0,53.0,,,POINT (11.11343 46.19683),61.2,poor,T0408,204,4.95,0.0,,,POINT (11.10461227 46.18722699),0.07676799007444168,61.55890684837715,74.31407013588188,monday
Piana Rotaliana,2013-12-23,5,,43.0,1.0,50.0,,,POINT (11.11343 46.19683),60.0,moderate,T0408,204,4.925000000000001,0.0,,,POINT (11.10461227 46.18722699),0.0772125736145575,62.397919522150126,74.38270026873803,monday
Piana Rotaliana,2013-12-23,6,,40.0,1.0,44.0,,,POINT (11.11343 46.19683),52.0,moderate,T0408,204,4.7,0.0,,,POINT (11.10461227 46.18722699),0.08167907361455748,63.33684150314735,75.37964410092084,monday
Piana Rotaliana,2013-12-23,7,,40.0,1.0,41.0,,,POINT (11.11343 46.19683),48.0,moderate,T0408,204,4.525,0.0,,,POINT (11.10461227 46.18722699),0.09405500372208438,64.1880726276396,74.06498672466826,monday
Piana Rotaliana,2013-12-23,8,,42.0,1.0,40.0,,,POINT (11.11343 46.19683),46.666666666666664,moderate,T0408,204,4.0,0.0,,,POINT (11.10461227 46.18722699),0.10951199090157153,67.64718623837841,78.63732075128524,monday
Piana Rotaliana,2013-12-23,9,,43.0,1.0,38.0,,,POINT (11.11343 46.19683),44.0,moderate,T0408,204,3.925,0.0,,,POINT (11.10461227 46.18722699),0.11557072001654259,75.0007002021017,82.28943988578519,monday
Piana Rotaliana,2013-12-23,10,,40.0,2.0,37.0,,,POINT (11.11343 46.19683),42.666666666666664,moderate,T0408,204,5.025,0.0,,,POINT (11.10461227 46.18722699),0.1190446641852771,75.88036977560296,82.30410877882665,monday
Piana Rotaliana,2013-12-23,11,,42.0,2.0,37.0,,,POINT (11.11343 46.19683),42.666666666666664,moderate,T0408,204,6.375,0.0,,,POINT (11.10461227 46.18722699),0.11365798221670802,77.94806137618063,85.29961884100547,monday
Piana Rotaliana,2013-12-23,12,,41.0,3.0,37.0,,,POINT (11.11343 46.19683),42.666666666666664,moderate,T0408,204,7.2,0.0,,,POINT (11.10461227 46.18722699),0.11382341108354012,76.83708656736957,84.40416792746697,monday
Piana Rotaliana,2013-12-23,13,,41.0,3.0,34.0,,,POINT (11.11343 46.19683),38.666666666666664,fair,T0408,204,7.625,0.0,,,POINT (11.10461227 46.18722699),0.10642059594706368,69.6179214593366,78.54361133912772,monday
Piana Rotaliana,2013-12-23,14,,42.0,3.0,32.0,,,POINT (11.11343 46.19683),36.0,fair,T0408,204,7.925000000000001,0.0,,,POINT (11.10461227 46.18722699),0.1108354011579818,73.54824575246717,81.1524339211616,monday
Piana Rotaliana,2013-12-23,15,,41.0,2.0,27.0,,,POINT (11.11343 46.19683),29.333333333333332,fair,T0408,204,8.0,0.0,,,POINT (11.10461227 46.18722699),0.11588089371381306,74.7892726798688,83.17424089660311,monday
Piana Rotaliana,2013-12-23,16,,42.0,2.0,29.0,,,POINT (11.11343 46.19683),32.0,fair,T0408,204,7.5,0.0,,,POINT (11.10461227 46.18722699),0.11878618610421837,73.98914385647679,80.96261623733636,monday
Piana Rotaliana,2013-12-23,17,,41.0,1.0,33.0,,,POINT (11.11343 46.19683),37.33333333333333,fair,T0408,204,6.55,0.0,,,POINT (11.10461227 46.18722699),0.13852357154673284,74.08456206084499,81.39019958434737,monday
Piana Rotaliana,2013-12-23,18,,46.0,1.0,35.0,,,POINT (11.11343 46.19683),40.0,fair,T0408,204,6.0,0.0,,,POINT (11.10461227 46.18722699),0.14998966046319273,72.71783385806496,79.675972139969,monday
Piana Rotaliana,2013-12-23,19,,45.0,2.0,36.0,,,POINT (11.11343 46.19683),41.333333333333336,moderate,T0408,204,5.725,0.0,,,POINT (11.10461227 46.18722699),0.1525227477253929,69.00978024791647,76.11726953071705,monday
Piana Rotaliana,2013-12-23,20,,49.0,2.0,36.0,,,POINT (11.11343 46.19683),41.333333333333336,moderate,T0408,204,6.0,0.0,,,POINT (11.10461227 46.18722699),0.1473945376344086,67.55749278303736,77.81203684465584,monday
Piana Rotaliana,2013-12-23,21,,54.0,2.0,40.0,,,POINT (11.11343 46.19683),46.666666666666664,moderate,T0408,204,5.975,0.0,,,POINT (11.10461227 46.18722699),0.1389991741108354,64.77893232703154,74.00393873230433,monday
Piana Rotaliana,2013-12-23,22,,57.0,3.0,50.0,,,POINT (11.11343 46.19683),60.0,moderate,T0408,204,6.0,0.0,,,POINT (11.10461227 46.18722699),0.12875309801488832,65.02593411009683,74.44336565131493,monday
Piana Rotaliana,2013-12-23,23,,47.0,3.0,53.0,,,POINT (11.11343 46.19683),61.2,poor,T0408,204,5.975,0.0,,,POINT (11.10461227 46.18722699),0.10962572415219189,63.65890748180506,73.06546352324493,monday
Piana Rotaliana,2013-12-24,1,,36.0,1.0,49.0,,,POINT (11.11343 46.19683),58.666666666666664,moderate,T0408,204,5.75,0.0,,,POINT (11.10461227 46.18722699),0.07949751778329198,62.03237107976179,71.57071582508442,tuesday
Piana Rotaliana,2013-12-24,2,,46.0,1.0,45.0,,,POINT (11.11343 46.19683),53.33333333333333,moderate,T0408,204,5.725,0.0,,,POINT (11.10461227 46.18722699),0.07534119148056245,61.9354261397913,71.9433632133343,tuesday
Piana Rotaliana,2013-12-24,3,,46.0,1.0,42.0,,,POINT (11.11343 46.19683),49.33333333333333,moderate,T0408,204,5.725,0.0,,,POINT (11.10461227 46.18722699),0.07490694789081886,62.38349410480694,72.02512811764333,tuesday
Piana Rotaliana,2013-12-24,4,,38.0,1.0,41.0,,,POINT (11.11343 46.19683),48.0,moderate,T0408,204,5.525,0.0,,,POINT (11.10461227 46.18722699),0.07362489578163771,62.52899333727876,71.48840800694093,tuesday
Piana Rotaliana,2013-12-24,5,,39.0,1.0,41.0,,,POINT (11.11343 46.19683),48.0,moderate,T0408,204,5.275,0.0,,,POINT (11.10461227 46.18722699),0.07516542597187759,62.32133715373986,71.40634507225296,tuesday
Piana Rotaliana,2013-12-24,6,,36.0,1.0,40.0,,,POINT (11.11343 46.19683),46.666666666666664,moderate,T0408,204,5.2,0.05,,,POINT (11.10461227 46.18722699),0.07858767535153019,62.31124909994434,70.92146176328764,tuesday
Piana Rotaliana,2013-12-24,7,,43.0,1.0,39.0,,,POINT (11.11343 46.19683),45.333333333333336,moderate,T0408,204,5.15,0.05,,,POINT (11.10461227 46.18722699),0.08921629569892474,63.61489767768689,70.98932677950192,tuesday
Piana Rotaliana,2013-12-24,8,,43.0,1.0,38.0,,,POINT (11.11343 46.19683),44.0,moderate,T0408,204,5.1,0.0,,,POINT (11.10461227 46.18722699),0.10747518610421836,65.42677778808665,71.56342416139064,tuesday
Piana Rotaliana,2013-12-24,9,,43.0,1.0,38.0,,,POINT (11.11343 46.19683),44.0,moderate,T0408,204,5.1,0.0,,,POINT (11.10461227 46.18722699),0.11460918114143921,65.45262062361216,70.36611426505493,tuesday
Piana Rotaliana,2013-12-24,10,,49.0,1.0,40.0,,,POINT (11.11343 46.19683),46.666666666666664,moderate,T0408,204,5.25,0.0,,,POINT (11.10461227 46.18722699),0.12616832133995037,66.59425052315487,71.54997435682768,tuesday
Piana Rotaliana,2013-12-24,11,,43.0,2.0,49.0,,,POINT (11.11343 46.19683),58.666666666666664,moderate,T0408,204,5.6000000000000005,0.0,,,POINT (11.10461227 46.18722699),0.12076096153846153,67.19125681737282,72.11057298309534,tuesday
Piana Rotaliana,2013-12-24,12,,43.0,2.0,52.0,,,POINT (11.11343 46.19683),60.8,poor,T0408,204,6.025,0.05,,,POINT (11.10461227 46.18722699),0.11912737758478081,66.90761838439322,72.19531356390732,tuesday
Piana Rotaliana,2013-12-24,13,,51.0,2.0,45.0,,,POINT (11.11343 46.19683),53.33333333333333,moderate,T0408,204,6.725,0.0,,,POINT (11.10461227 46.18722699),0.11213813358147229,64.70678044326058,71.55518486916968,tuesday
Piana Rotaliana,2013-12-24,14,,49.0,2.0,38.0,,,POINT (11.11343 46.19683),44.0,moderate,T0408,204,8.075,0.0,,,POINT (11.10461227 46.18722699),0.11638750992555832,64.11091542256824,70.41136430964747,tuesday
Piana Rotaliana,2013-12-24,15,,52.0,3.0,30.0,,,POINT (11.11343 46.19683),33.33333333333333,fair,T0408,204,8.6,0.0,,,POINT (11.10461227 46.18722699),0.11513647518610422,63.021429884167645,69.43948293743958,tuesday
Piana Rotaliana,2013-12-24,16,,55.0,3.0,29.0,,,POINT (11.11343 46.19683),32.0,fair,T0408,204,8.45,0.0,,,POINT (11.10461227 46.18722699),0.11611869189412737,63.49272532141775,72.0782118928943,tuesday
Piana Rotaliana,2013-12-24,17,,50.0,6.0,29.0,,,POINT (11.11343 46.19683),32.0,fair,T0408,204,8.775,0.0,,,POINT (11.10461227 46.18722699),0.13229941976840362,66.10428498435911,75.19697281972036,tuesday
Piana Rotaliana,2013-12-24,18,,46.0,12.0,24.0,,,POINT (11.11343 46.19683),25.333333333333332,fair,T0408,204,9.0,0.0,,,POINT (11.10461227 46.18722699),0.15071340115798182,65.21308575366263,74.47178568763296,tuesday
Piana Rotaliana,2013-12-24,19,,50.0,9.0,22.0,,,POINT (11.11343 46.19683),23.333333333333332,fair,T0408,204,8.5,0.0,,,POINT (11.10461227 46.18722699),0.1537944582299421,64.86980698049496,76.65316800092978,tuesday
Piana Rotaliana,2013-12-24,20,,55.0,4.0,19.0,,,POINT (11.11343 46.19683),25.0,fair,T0408,204,8.525,0.0,,,POINT (11.10461227 46.18722699),0.146536394127378,64.44345359859427,76.29600140754695,tuesday
Piana Rotaliana,2013-12-24,21,,50.0,8.0,19.0,,,POINT (11.11343 46.19683),23.333333333333332,fair,T0408,204,8.375,0.0,,,POINT (11.10461227 46.18722699),0.13751033912324234,61.921693148568195,73.41885697467383,tuesday
Piana Rotaliana,2013-12-24,22,,42.0,13.0,20.0,,,POINT (11.11343 46.19683),20.666666666666668,fair,T0408,204,8.5,0.0,,,POINT (11.10461227 46.18722699),0.12534119148056244,62.83175774718322,72.54172733474604,tuesday
Piana Rotaliana,2013-12-24,23,,37.0,19.0,21.0,,,POINT (11.11343 46.19683),21.333333333333332,fair,T0408,204,8.525,0.0,,,POINT (11.10461227 46.18722699),0.111962364764268,64.04453377845539,73.65520172277408,tuesday
Piana Rotaliana,2013-12-25,1,,32.0,22.0,26.0,,,POINT (11.11343 46.19683),28.0,fair,T0408,204,7.9,0.45,,,POINT (11.10461227 46.18722699),0.08691067080231596,62.538371581905025,70.93341016576915,wednesday
Piana Rotaliana,2013-12-25,2,,31.0,22.0,23.0,,,POINT (11.11343 46.19683),24.0,fair,T0408,204,7.800000000000001,0.5,,,POINT (11.10461227 46.18722699),0.07993175930521092,61.52886526984865,71.45255670116477,wednesday
Piana Rotaliana,2013-12-25,3,,29.0,22.0,23.0,,,POINT (11.11343 46.19683),24.0,fair,T0408,204,7.675,0.35,,,POINT (11.10461227 46.18722699),0.0801592229114971,62.04048584437741,70.8951335856327,wednesday
Piana Rotaliana,2013-12-25,4,,24.0,28.0,19.0,,,POINT (11.11343 46.19683),19.0,good,T0408,204,7.65,0.44999999999999996,,,POINT (11.10461227 46.18722699),0.0793114164598842,59.991778606462134,68.75174297728037,wednesday
Piana Rotaliana,2013-12-25,5,,18.0,36.0,17.0,,,POINT (11.11343 46.19683),17.0,good,T0408,204,7.5,0.05,,,POINT (11.10461227 46.18722699),0.07880479693961953,63.06947203896391,72.67719016295521,wednesday
Piana Rotaliana,2013-12-25,6,,14.0,41.0,17.0,,,POINT (11.11343 46.19683),17.0,good,T0408,204,8.3,0.0,,,POINT (11.10461227 46.18722699),0.08129652853598016,61.92306933721572,71.09995077462212,wednesday
Piana Rotaliana,2013-12-25,7,,12.0,43.0,16.0,,,POINT (11.11343 46.19683),16.0,good,T0408,204,7.875,0.0,,,POINT (11.10461227 46.18722699),0.09262820430107527,62.756040240748064,72.84642669733255,wednesday
Piana Rotaliana,2013-12-25,8,,11.0,43.0,15.0,,,POINT (11.11343 46.19683),15.0,good,T0408,204,7.675,0.1,,,POINT (11.10461227 46.18722699),0.10235731803143094,64.12469657108971,74.67897061435835,wednesday
Piana Rotaliana,2013-12-25,9,,15.0,40.0,15.0,,,POINT (11.11343 46.19683),15.0,good,T0408,204,8.225,0.45,,,POINT (11.10461227 46.18722699),0.11515715508684862,65.06521192793335,75.76077004837224,wednesday
Piana Rotaliana,2013-12-25,10,,14.0,44.0,14.0,,,POINT (11.11343 46.19683),14.0,good,T0408,204,8.775,0.4,,,POINT (11.10461227 46.18722699),0.1251861046319272,64.45268842770592,74.66374533380139,wednesday
Piana Rotaliana,2013-12-25,11,,25.0,35.0,14.0,,,POINT (11.11343 46.19683),14.0,good,T0408,204,8.925,0.39999999999999997,,,POINT (11.10461227 46.18722699),0.13409842845326717,64.85011323981254,76.17254907577772,wednesday
Piana Rotaliana,2013-12-25,12,,21.0,37.0,13.0,,,POINT (11.11343 46.19683),13.0,good,T0408,204,8.75,0.25,,,POINT (11.10461227 46.18722699),0.1367555847808106,63.181238749061755,73.84831498508993,wednesday
Piana Rotaliana,2013-12-25,13,,20.0,42.0,11.0,,,POINT (11.11343 46.19683),11.0,good,T0408,204,9.275,0.55,,,POINT (11.10461227 46.18722699),0.1226323416046319,63.0844785916343,73.86619413565563,wednesday
Piana Rotaliana,2013-12-25,14,,17.0,49.0,10.0,,,POINT (11.11343 46.19683),12.25,good,T0408,204,9.025,0.65,,,POINT (11.10461227 46.18722699),0.11346153763440861,62.73569692016626,72.64544507357749,wednesday
Piana Rotaliana,2013-12-25,15,,22.0,40.0,11.0,,,POINT (11.11343 46.19683),11.0,good,T0408,204,8.675,0.25,,,POINT (11.10461227 46.18722699),0.11801075186104219,63.09372695235585,75.27225128091942,wednesday
Piana Rotaliana,2013-12-25,16,,26.0,37.0,10.0,,,POINT (11.11343 46.19683),13.0,good,T0408,204,8.25,0.4,,,POINT (11.10461227 46.18722699),0.11698717741935485,65.10392317285043,77.01246559776072,wednesday
Piana Rotaliana,2013-12-25,17,,38.0,26.0,11.0,,,POINT (11.11343 46.19683),19.0,good,T0408,204,8.075,0.15000000000000002,,,POINT (11.10461227 46.18722699),0.12559966749379653,66.56501139064879,79.08293363563381,wednesday
Piana Rotaliana,2013-12-25,18,,30.0,29.0,9.0,,,POINT (11.11343 46.19683),15.0,good,T0408,204,7.9,0.55,,,POINT (11.10461227 46.18722699),0.14238006492969396,66.88125860643073,80.29036019743059,wednesday
Piana Rotaliana,2013-12-25,19,,26.0,31.0,8.0,,,POINT (11.11343 46.19683),13.0,good,T0408,204,7.65,0.4,,,POINT (11.10461227 46.18722699),0.14416873366418528,67.51682747274685,79.56435409274664,wednesday
Piana Rotaliana,2013-12-25,20,,16.0,40.0,6.0,,,POINT (11.11343 46.19683),10.0,good,T0408,204,7.275,0.25,,,POINT (11.10461227 46.18722699),0.14656740984284533,67.02048715680483,80.26402154737,wednesday
Piana Rotaliana,2013-12-25,21,,14.0,45.0,6.0,,,POINT (11.11343 46.19683),11.25,good,T0408,204,7.1,0.8,,,POINT (11.10461227 46.18722699),0.12196029652605458,54.11102142104538,65.15703977252129,wednesday
Piana Rotaliana,2013-12-25,22,,13.0,48.0,5.0,,,POINT (11.11343 46.19683),12.0,good,T0408,204,6.9,0.65,,,POINT (11.10461227 46.18722699),0.13289909139784947,66.01697330339628,78.99731560625865,wednesday
Piana Rotaliana,2013-12-25,23,,16.0,43.0,4.0,,,POINT (11.11343 46.19683),10.75,good,T0408,204,6.725,0.65,,,POINT (11.10461227 46.18722699),0.11956161827956989,62.61407339179104,74.55241833400889,wednesday
Piana Rotaliana,2013-12-26,1,,6.0,60.0,4.0,,,POINT (11.11343 46.19683),15.0,good,T0408,204,5.65,1.25,,,POINT (11.10461227 46.18722699),0.0898779987593052,61.69030855108102,72.86902628912352,thursday
Piana Rotaliana,2013-12-26,2,,6.0,61.0,5.0,,,POINT (11.11343 46.19683),15.25,good,T0408,204,5.2,1.1,,,POINT (11.10461227 46.18722699),0.0852874288668321,61.725134008383584,72.02969353340022,thursday
Piana Rotaliana,2013-12-26,3,,5.0,60.0,4.0,,,POINT (11.11343 46.19683),15.0,good,T0408,204,4.725,0.55,,,POINT (11.10461227 46.18722699),0.08273366377171217,60.963077447657525,71.94872113312998,thursday
Piana Rotaliana,2013-12-26,4,,5.0,61.0,4.0,,,POINT (11.11343 46.19683),15.25,good,T0408,204,4.225,0.95,,,POINT (11.10461227 46.18722699),0.08149296898263028,61.05537915852571,72.07141282145939,thursday
Piana Rotaliana,2013-12-26,5,,5.0,62.0,4.0,,,POINT (11.11343 46.19683),15.5,good,T0408,204,3.9499999999999997,1.05,,,POINT (11.10461227 46.18722699),0.08341604466501241,62.6735008482721,72.81497306139849,thursday
Piana Rotaliana,2013-12-26,6,,5.0,61.0,4.0,,,POINT (11.11343 46.19683),15.25,good,T0408,204,3.275,0.55,,,POINT (11.10461227 46.18722699),0.0856286182795699,62.72182474838598,72.70895936050377,thursday
Piana Rotaliana,2013-12-26,7,,5.0,61.0,3.0,,,POINT (11.11343 46.19683),15.25,good,T0408,204,3.825,0.8,,,POINT (11.10461227 46.18722699),0.09604011703887512,64.00181288940024,74.4349279256062,thursday
Piana Rotaliana,2013-12-26,8,,5.0,60.0,3.0,,,POINT (11.11343 46.19683),15.0,good,T0408,204,3.85,1.3499999999999999,,,POINT (11.10461227 46.18722699),0.10566583953680729,64.84611087243412,75.24904423334846,thursday
Piana Rotaliana,2013-12-26,9,,6.0,59.0,2.0,,,POINT (11.11343 46.19683),14.75,good,T0408,204,3.275,1.6500000000000001,,,POINT (11.10461227 46.18722699),0.1130066170388751,64.59378075105097,74.20954363111413,thursday
Piana Rotaliana,2013-12-26,10,,7.0,58.0,2.0,,,POINT (11.11343 46.19683),14.5,good,T0408,204,2.875,1.6,,,POINT (11.10461227 46.18722699),0.13173077005789907,63.14153088623861,73.64917428733466,thursday
Piana Rotaliana,2013-12-26,11,,8.0,56.0,2.0,,,POINT (11.11343 46.19683),14.0,good,T0408,204,2.875,0.8,,,POINT (11.10461227 46.18722699),0.13592845078577337,63.10595854848734,72.39021126911251,thursday
Piana Rotaliana,2013-12-26,12,,9.0,55.0,2.0,,,POINT (11.11343 46.19683),13.75,good,T0408,204,3.15,1.3,,,POINT (11.10461227 46.18722699),0.14045698924731181,63.892005211364555,73.44586584864422,thursday
